hit	similarity
asparaginase erwinia chrysanthemi	0.325743705034256
adderall xr 20	0.3256532847881317
tegretol-xr	0.3256465196609497
manganese chloride	0.32562190294265747
sinemet	0.32555437088012695
vioxx	0.32553765177726746
hyaluronidase	0.3255249857902527
lactulose	0.32551783323287964
peginterferon beta-1a	0.3255084156990051
actron	0.32550477981567383
sinemet cr	0.3254726827144623
carvedilol	0.32537025213241577
eulexin	0.325234055519104
fulvicin p/g 165	0.3251868188381195
testosterone cypionate	0.32514166831970215
testosterone cypionate-estradiol cypionate	0.32514166831970215
narcan	0.3250795900821686
famotidine, calcium carbonate, and magnesium hydroxide	0.3250480890274048
vitrasert	0.32499539852142334
procanbid	0.32491302490234375
disipal	0.3248787224292755
pregnyl	0.3248445391654968
v-cillin	0.32484033703804016
endep	0.3247915804386139
adapalene	0.32478469610214233
levocarnitine sf	0.32476651668548584
zontivity	0.3247614800930023
polysporin	0.324749231338501
norminest fe	0.32473233342170715
precedex	0.3246559798717499
optipranolol	0.32464879751205444
calcium acetate	0.3246467411518097
albiglutide	0.3245801627635956
melphalan	0.32456016540527344
malarone pediatric	0.3245468735694885
fanapt	0.32453590631484985
protirelin	0.32451140880584717
spironolactone w/ hydrochlorothiazide	0.3243943154811859
ortho-novum 1/50 21	0.32438385486602783
ortho-novum 1/80 21	0.32438385486602783
technetium tc 99m albumin aggregated kit	0.32438212633132935
bosentan	0.32438012957572937
rasburicase	0.32437652349472046
synercid	0.32428810000419617
loestrin 21 1.5/30	0.3242551386356354
loestrin 21 1/20	0.3242551386356354
adderall xr 5	0.3241247832775116
magnesium sulfate	0.32408851385116577
mysoline	0.32408595085144043
warfarin sodium	0.324061781167984
penicillamine	0.3240532875061035
esbriet	0.32402512431144714
hydrocortisone	0.3239978551864624
hydrocortisone probutate	0.3239978551864624
atracurium besylate	0.32392454147338867
lithobid	0.323904812335968
hydrocortone	0.3238987326622009
actifed w/ codeine	0.32386720180511475
forane	0.32379502058029175
tresiba	0.32375970482826233
focalin xr	0.32367458939552307
perfluoropolymethylisopropyl ether	0.3236393928527832
calciparine	0.3236369490623474
copegus	0.32361578941345215
nitrofurazone	0.32360774278640747
locoid lipocream	0.32351019978523254
palifermin	0.323508620262146
cortisone acetate	0.32343098521232605
renacidin	0.32338857650756836
spinosad	0.3233804404735565
sodium chromate cr 51	0.32334861159324646
delflex w/ dextrose 1.5% in plastic container	0.32332372665405273
delflex w/ dextrose 2.5% in plastic container	0.32332372665405273
delflex w/ dextrose 3.5% in plastic container	0.32332372665405273
delflex w/ dextrose 4.25% in plastic container	0.32332372665405273
caffeine	0.32329562306404114
torecan	0.32320669293403625
humulin 70/30 pen	0.32311582565307617
pfizerpen g	0.323106586933136
humalog mix 50/50 pen	0.32308268547058105
humalog mix 75/25 pen	0.32308268547058105
biaxin	0.32306915521621704
peginterferon alfa-2b	0.32298874855041504
interferon gamma-1b	0.3229822516441345
seromycin	0.3229719400405884
ranexa	0.32295000553131104
canakinumab	0.32293981313705444
trastuzumab	0.3229360580444336
cellcept	0.3228321671485901
mpi dtpa kit - chelate	0.32281404733657837
striverdi respimat	0.3227818012237549
glyxambi	0.32277512550354004
endometrin	0.322750985622406
exem foam kit	0.3226889371871948
latuda	0.32263052463531494
teriparatide	0.32259416580200195
dymista	0.3225134313106537
somavert	0.32251015305519104
novolin r	0.32245221734046936
sulfatrim	0.32241711020469666
cytoxan	0.32241690158843994
unoprostone isopropyl	0.322391152381897
titanium dioxide	0.3223443627357483
monistat 5	0.3223331868648529
flonase allergy relief	0.3223268985748291
flonase sensimist allergy relief	0.3223268985748291
isocaine hydrochloride w/ levonordefrin	0.3222731947898865
oxsoralen	0.32226842641830444
estrostep fe	0.3221921920776367
zyflo cr	0.3221839368343353
aminohippurate sodium	0.32217419147491455
synribo	0.32215338945388794
oxycontin	0.32215291261672974
cefpodoxime proxetil	0.32214057445526123
corticorelin ovine triflutate	0.32198306918144226
certolizumab pegol	0.3219815492630005
benylin	0.3219276964664459
glycine	0.32182347774505615
acephen	0.32180139422416687
sulfacytine	0.32179734110832214
deoxycholic acid	0.3217521607875824
brodalumab	0.3217390775680542
nuplazid	0.3217231035232544
cleocin t	0.32169145345687866
sinecatechins	0.3216847777366638
dyclone	0.3216625154018402
ocrelizumab	0.32153555750846863
acetohexamide	0.32151731848716736
monistat dual- pak	0.3214752972126007
praxbind	0.3214722275733948
humulin r kwikpen	0.3213632106781006
novolog mix 70/30 flexpen	0.3212909698486328
metyrosine	0.3212101459503174
esterified estrogens	0.3211742639541626
deferasirox	0.32112807035446167
tofranil	0.32112717628479004
albumin iodinated i-125 serum	0.3211078941822052
omega-3-carboxylic acids	0.3210991621017456
triamcinolone acetate	0.3210192620754242
estraderm	0.32101285457611084
pentasa	0.32099658250808716
norlestrin fe 1/50	0.3209832012653351
norlestrin fe 2.5/50	0.3209832012653351
lotrisone	0.3208818733692169
etretinate	0.3208293616771698
humegon	0.32082614302635193
triostat	0.32082563638687134
neo tect kit	0.3208186626434326
neupogen	0.32079094648361206
prednisolone	0.3207833170890808
prednisolone tebutate	0.3207833170890808
mivacron	0.32076549530029297
lartruvo	0.3207133114337921
ceftriaxone	0.320631742477417
hydroxyprogesterone caproate	0.32058992981910706
marinol	0.3205276429653168
varibar honey	0.32047590613365173
luvox	0.32041871547698975
azo gantrisin	0.32041507959365845
axid	0.32039040327072144
palladone	0.3203430473804474
verteporfin	0.320340633392334
bempedoic acid	0.3203129768371582
arsenic trioxide	0.3202395737171173
purified cortrophin gel	0.3202095925807953
fluciclovine f-18	0.3201848268508911
zytiga	0.32017046213150024
cerubidine	0.32016289234161377
insulin human	0.32014888525009155
betamethasone dipropionate	0.32013142108917236
loracarbef	0.32011860609054565
procan sr	0.32007771730422974
metrizoate sodium	0.3200715482234955
ravocaine and novocain w/ neo-cobefrin	0.32004493474960327
sodium phosphate, monobasic, monohydrate	0.32004305720329285
loxitane	0.3199458420276642
janumet xr	0.31990960240364075
nizoral a-d	0.3198337256908417
children's zyrtec hives relief	0.31982335448265076
zyrtec hives relief	0.31982335448265076
progesterone	0.31979942321777344
amifampridine	0.31979280710220337
viibryd	0.3197825849056244
amphetamine	0.31972384452819824
readi-cat 2 smoothie	0.319669634103775
ambien cr	0.31966477632522583
tadalafil	0.3196626901626587
obiltoxaximab	0.31962722539901733
ortho evra	0.31955307722091675
lumateperone tosylate	0.31954625248908997
sodium ascorbate	0.31954261660575867
ioversol	0.31952446699142456
lincocin	0.31950756907463074
advil congestion relief	0.31931841373443604
simponi aria	0.31929048895835876
benemid	0.31926026940345764
liposyn ii 10%	0.3192408084869385
liposyn ii 20%	0.3192408084869385
locholest light	0.31917721033096313
ibu	0.31909552216529846
lenvima	0.3190782070159912
flonase	0.3190581202507019
advil pm	0.31903740763664246
thallous chloride tl-201	0.3190200924873352
liquaemin sodium	0.3189905285835266
oxymetholone	0.3189426064491272
cilostazol	0.3189031779766083
e-z-cat dry	0.31886178255081177
micro-k 10	0.31874775886535645
lutetium dotatate lu-177	0.3187205493450165
radiogardase	0.3187106251716614
anturane	0.3186541795730591
scopolamine	0.31862252950668335
minoxidil	0.31855684518814087
proscar	0.3185496926307678
sodium phosphate	0.31854286789894104
choledyl sa	0.318541020154953
trusopt	0.3185231685638428
tobi podhaler	0.31851693987846375
magnesium sulfate anhydrous	0.31844934821128845
loniten	0.31844717264175415
aztreonam	0.3184387981891632
rocephin kit	0.31838130950927734
tocilizumab	0.31830811500549316
horizant	0.318277508020401
ambodryl	0.31824055314064026
emend	0.3181951642036438
griseofulvin, ultramicrosize	0.3181263208389282
contrave	0.3181256353855133
isotretinoin	0.3180907964706421
pantothenic acid	0.31807810068130493
patanase	0.31791743636131287
cleviprex	0.3178238272666931
peginterferon alfa-2a	0.3177275061607361
vasopressin tannate	0.31770437955856323
tygacil	0.31768807768821716
enflurane	0.31762009859085083
arava	0.31752195954322815
testoderm	0.3175034821033478
cordran sp	0.31747734546661377
mepivacaine hydrochloride	0.31746095418930054
bydureon pen	0.31744226813316345
technetium tc 99m sulfur colloid	0.31743213534355164
makena	0.3174244165420532
acetic acid, glacial	0.31732699275016785
triumeq	0.31732162833213806
xenical	0.3173148036003113
cayston	0.31727495789527893
nystatin triamcinolone acetonide	0.3172115683555603
primaxin	0.31715965270996094
sargramostim	0.3170931935310364
sodium polyphosphate-tin kit	0.3170904219150543
capsaicin	0.3170863389968872
pitressin tannate	0.31708580255508423
farydak	0.3170790672302246
garamycin	0.31700897216796875
conray 30	0.3169061243534088
anafranil	0.3168727457523346
trimethadione	0.3168686032295227
magnesium carbonate	0.31681475043296814
cholestyramine	0.31668347120285034
dilacor xr	0.3166797459125519
imagent	0.3166690468788147
rescula	0.3166523575782776
dipyridamole	0.3166103661060333
plan b	0.3165878355503082
prazepam	0.31658676266670227
dalmane	0.3165437579154968
vesprin	0.31650927662849426
prohance multipack	0.3164766728878021
etanercept	0.31646862626075745
complera	0.3164408802986145
chloraprep one-step sepp	0.3164231479167938
lipidil	0.3164042830467224
chymodiactin	0.31634023785591125
adderall xr 30	0.3163377046585083
hydralazine hydrochloride-hydrochlorothiazide-reserpine	0.31632000207901
aminosyn-pf 10%	0.3162376284599304
aminosyn-pf 7%	0.3162376284599304
norepinephrine bitartrate	0.316232293844223
aleve pm	0.31613877415657043
temazepam	0.3161059617996216
potassium perchlorate	0.31603363156318665
peg-3350, potassium chloride, sodium bicarbonate, sodium chloride	0.3160068690776825
claritin-d	0.3159460425376892
phenylpropanolamine polistirex	0.3159348964691162
aurovela 24 fe	0.3159339427947998
blisovi 24 fe	0.3159339427947998
gildess 24 fe	0.3159339427947998
mibelas 24 fe	0.3159339427947998
minastrin 24 fe	0.3159339427947998
jentadueto xr	0.31588780879974365
cubicin	0.3158877491950989
norlestrin 28 1/50	0.3158348500728607
trileptal	0.31579238176345825
exelon	0.31569501757621765
sterile water for irrigation	0.31567680835723877
tranexamic acid	0.3156067132949829
zyloprim	0.31559282541275024
menotropins	0.3155452013015747
savaysa	0.3155175745487213
deferiprone	0.3153839707374573
procan	0.31530624628067017
saphris	0.3152846395969391
tecfidera	0.31519225239753723
treanda	0.31516367197036743
seebri	0.3151465654373169
rimso-50	0.3150036334991455
depo-estradiol	0.31497088074684143
temovate	0.31492525339126587
cefamandole nafate	0.3148936927318573
porcine secretin	0.31489139795303345
provocholine	0.3148837685585022
hexadrol	0.31480303406715393
cholic acid	0.3147832453250885
cupric chloride	0.3147627115249634
metreleptin	0.31474435329437256
sodium phosphate, dibasic	0.314679890871048
busulfan	0.3146798014640808
robinul forte	0.3145486116409302
pegloticase	0.3145401179790497
verelan pm	0.3144603669643402
zarontin	0.31444495916366577
timentin	0.3143826127052307
imitrex statdose	0.3143295645713806
tremin	0.3143225610256195
feldene	0.3142879605293274
methyltestosterone	0.3142378330230713
azathioprine	0.3142344653606415
sulfadiazine	0.31422877311706543
vicks formula 44	0.3142130970954895
transderm-nitro	0.31419888138771057
estrostep 21	0.3141333758831024
humulin n	0.3141142427921295
vira-a	0.31409645080566406
atripla	0.31407129764556885
pediazole	0.31404009461402893
cupric sulfate	0.3139955401420593
apixaban	0.31399428844451904
gadoxetate disodium	0.31393566727638245
vistide	0.31384751200675964
pacerone	0.3137734830379486
chloraprep triple swabstick	0.3137049674987793
cellulose sodium phosphate	0.3136499524116516
phosphoric acid	0.31358253955841064
prevacid 24 hr	0.31353816390037537
sodium bicarbonate	0.31352752447128296
bicnu	0.3134639859199524
sudafed 24 hour	0.3134576082229614
darvocet-n 50	0.3134274482727051
hydropres 50	0.3134274482727051
oreticyl 50	0.3134274482727051
valpin 50	0.3134274482727051
premarin	0.313382625579834
phyllocontin	0.31336140632629395
vitrase	0.3133434057235718
technetium tc-99m medronate kit	0.3132457435131073
lastacaft	0.3132064938545227
breathtek ubt for h-pylori	0.31316494941711426
librium	0.31315845251083374
sodium phosphate p 32	0.3131258189678192
niacinamide	0.3131054937839508
mintezol	0.3130660057067871
ecamsule	0.3130521774291992
nitrogen	0.31303563714027405
potassium chloride	0.31300705671310425
oxygen	0.3129782974720001
zestril	0.31296634674072266
mitomycin	0.31295838952064514
denosumab	0.3129463195800781
chlordiazepoxide	0.3129165768623352
wytensin	0.31290748715400696
raxibacumab	0.31285300850868225
purinethol	0.3127993047237396
tafluprost	0.3127795159816742
celexa	0.3127545118331909
pegademase bovine	0.3127114176750183
avastin	0.3126291334629059
zyprexa	0.31260573863983154
zyprexa relprevv	0.31260573863983154
flucytosine	0.3124542832374573
duexis	0.31240206956863403
xenon xe-127	0.3123283386230469
sacubitril	0.31220948696136475
oxybenzone	0.31217801570892334
iophendylate	0.3121320605278015
neulasta	0.3121204972267151
potassium iodide	0.3119703531265259
bosulif	0.31195971369743347
cannabidiol	0.31191548705101013
tazarotene	0.31185382604599
pentetate calcium trisodium	0.3118372857570648
fingolimod	0.3117856979370117
nardil	0.3116893768310547
niacin	0.3116410970687866
betamethasone benzoate	0.31162387132644653
bacitracin zinc	0.3115275502204895
limbitrol ds	0.31148049235343933
dienestrol	0.31147223711013794
kemadrin	0.3114681839942932
valsartan	0.3114509880542755
xylocaine dental with epinephrine	0.3113836944103241
topicort lp	0.31134968996047974
iodohippurate sodium i-123	0.311277836561203
relafen	0.3112339973449707
jevtana kit	0.3112139403820038
pentolinium tartrate	0.3111995458602905
ammonia n-13	0.311190128326416
spironolactone	0.31115850806236267
drax exametazime	0.311058908700943
avandia	0.31105759739875793
telmisartan	0.31104108691215515
canagliflozin	0.31102827191352844
serax	0.31095030903816223
daypro alta	0.3108921945095062
cabometyx	0.310848593711853
tri lo sprintec	0.3108231723308563
alkeran	0.3108014166355133
uceris	0.3107122778892517
zantac 25	0.31069883704185486
filgrastim	0.31062930822372437
liquid e-z-paque	0.3106133043766022
alfentanil	0.31059256196022034
lotemax sm	0.31057459115982056
sulfameter	0.31055718660354614
iothalamate meglumine	0.3104723393917084
saxenda	0.3104429244995117
brimonidine	0.31040218472480774
nexium 24hr	0.3103681802749634
tylenol	0.3102843761444092
pentacarinat	0.3102400600910187
pepcid ac	0.3100709617137909
monoctanoin	0.31003689765930176
laronidase	0.3100224733352661
biotin	0.309908926486969
stilbestrol	0.3098815083503723
nesina	0.30984440445899963
glucophage xr	0.309773325920105
tbo-filgrastim	0.30973830819129944
avobenzone	0.3097289204597473
mucinex	0.30968499183654785
humalog tempo pen	0.30961260199546814
norlestrin 21 1/50	0.30961036682128906
norlestrin 21 2.5/50	0.30961036682128906
noludar	0.30957701802253723
r-p mycin	0.3095650374889374
miostat	0.3095584511756897
rivaroxaban	0.30949148535728455
buprenorphine	0.3094399571418762
quartette	0.3094152808189392
trandate hct	0.30934035778045654
prolia	0.30930018424987793
technetium tc-99m pyro/trimeta phosphates kit	0.30928725004196167
econopred	0.3092840313911438
rezulin	0.3092370629310608
methotrexate	0.30922427773475647
technetium tc-99m sulfur colloid	0.30920904874801636
tekturna hct	0.30919307470321655
ultane	0.3091915547847748
gadoterate meglumine	0.3091588616371155
adderall xr 25	0.3091505467891693
balanced salt	0.3091425895690918
neoprofen	0.30909791588783264
desogen	0.3090550899505615
floxin otic	0.30904170870780945
humalog mix 50/50	0.3088991343975067
humalog mix 75/25	0.3088991343975067
